"Treatment","Tank","Week","Year","r_d","smap_coef","Recipient","Donor"
"Pent","Pent1",6,2017,"c_2",-0.0137971869687883,"Moll1","Roti1"
"Pent","Pent1",8,2017,"c_2",-0.0815836367806929,"Moll1","Roti1"
"Pent","Pent1",10,2017,"c_2",4.12690071570099e-05,"Moll1","Roti1"
"Pent","Pent1",12,2017,"c_2",0.0893611792709242,"Moll1","Roti1"
"Pent","Pent1",14,2017,"c_2",0.039602196618268,"Moll1","Roti1"
"Pent","Pent1",16,2017,"c_2",0.107193655653661,"Moll1","Roti1"
"Pent","Pent1",18,2017,"c_2",0.0100870241715015,"Moll1","Roti1"
"Pent","Pent1",20,2017,"c_2",0.0244791335587612,"Moll1","Roti1"
"Pent","Pent2",2,2017,"c_2",-0.0604431960753318,"Moll1","Roti1"
"Pent","Pent2",4,2017,"c_2",0.136147046588739,"Moll1","Roti1"
"Pent","Pent2",6,2017,"c_2",-0.0458735569787217,"Moll1","Roti1"
"Pent","Pent2",8,2017,"c_2",0.0824984552929463,"Moll1","Roti1"
"Pent","Pent2",10,2017,"c_2",-0.101008639012313,"Moll1","Roti1"
"Pent","Pent2",12,2017,"c_2",0.00427379201495638,"Moll1","Roti1"
"Pent","Pent2",14,2017,"c_2",-0.075499538401568,"Moll1","Roti1"
"Pent","Pent2",16,2017,"c_2",-0.0658484602144564,"Moll1","Roti1"
"Pent","Pent2",18,2017,"c_2",-0.0756390177210395,"Moll1","Roti1"
"Pent","Pent2",20,2017,"c_2",0.0213998163918222,"Moll1","Roti1"
"Joint","Joint1",2,2017,"c_2",-0.023514146769441,"Moll1","Roti1"
"Joint","Joint1",4,2017,"c_2",0.187487287930141,"Moll1","Roti1"
"Joint","Joint1",6,2017,"c_2",0.0393081177767481,"Moll1","Roti1"
"Joint","Joint1",8,2017,"c_2",0.0589600968802547,"Moll1","Roti1"
"Joint","Joint1",10,2017,"c_2",0.0487488767032701,"Moll1","Roti1"
"Joint","Joint1",12,2017,"c_2",0.0406615477974907,"Moll1","Roti1"
"Joint","Joint1",14,2017,"c_2",0.111613027333718,"Moll1","Roti1"
"Joint","Joint1",16,2017,"c_2",0.111138229303706,"Moll1","Roti1"
"Joint","Joint1",18,2017,"c_2",0.204132877039929,"Moll1","Roti1"
"Joint","Joint1",20,2017,"c_2",0.0748252249639699,"Moll1","Roti1"
"Joint","Joint2",2,2017,"c_2",0.121960060025596,"Moll1","Roti1"
"Joint","Joint2",4,2017,"c_2",0.0481453490130362,"Moll1","Roti1"
"Joint","Joint2",6,2017,"c_2",0.0501645999142146,"Moll1","Roti1"
"Joint","Joint2",8,2017,"c_2",0.0486832289151524,"Moll1","Roti1"
"Joint","Joint2",10,2017,"c_2",0.153824980533386,"Moll1","Roti1"
"Joint","Joint2",12,2017,"c_2",0.12013686349095,"Moll1","Roti1"
"Joint","Joint2",14,2017,"c_2",0.031828785163227,"Moll1","Roti1"
"Joint","Joint2",16,2017,"c_2",0.191099660606758,"Moll1","Roti1"
"Joint","Joint2",18,2017,"c_2",0.177310447503413,"Moll1","Roti1"
"Joint","Joint2",20,2017,"c_2",0.142897069576061,"Moll1","Roti1"
"Cont","Cont1",2,2018,"c_2",0.085691035780364,"Moll1","Roti1"
"Cont","Cont1",4,2018,"c_2",0.00895478554563718,"Moll1","Roti1"
"Cont","Cont1",6,2018,"c_2",-0.0964730843733597,"Moll1","Roti1"
"Cont","Cont1",8,2018,"c_2",0.0180743486350145,"Moll1","Roti1"
"Cont","Cont1",10,2018,"c_2",-0.0956143337499746,"Moll1","Roti1"
"Cont","Cont1",12,2018,"c_2",-0.0248000099287313,"Moll1","Roti1"
"Cont","Cont1",14,2018,"c_2",0.00418275715240584,"Moll1","Roti1"
"Cont","Cont1",16,2018,"c_2",0.127635632876345,"Moll1","Roti1"
"Cont","Cont1",18,2018,"c_2",0.0745586323796651,"Moll1","Roti1"
"Cont","Cont1",20,2018,"c_2",0.0867327434815033,"Moll1","Roti1"
"Cont","Cont2",2,2018,"c_2",-0.0704655576650726,"Moll1","Roti1"
"Cont","Cont2",4,2018,"c_2",-0.0136966008277069,"Moll1","Roti1"
"Cont","Cont2",6,2018,"c_2",-0.0675550353570815,"Moll1","Roti1"
"Cont","Cont2",8,2018,"c_2",0.0316471163831048,"Moll1","Roti1"
"Cont","Cont2",10,2018,"c_2",-0.0640621556879432,"Moll1","Roti1"
"Cont","Cont2",12,2018,"c_2",0.201488870016787,"Moll1","Roti1"
"Cont","Cont2",14,2018,"c_2",0.0502705736089258,"Moll1","Roti1"
"Cont","Cont2",16,2018,"c_2",0.0690948182633304,"Moll1","Roti1"
"Cont","Cont2",18,2018,"c_2",0.150731199526778,"Moll1","Roti1"
"Cont","Cont2",20,2018,"c_2",0.225690074812834,"Moll1","Roti1"
"Fipro","Fipro1",2,2018,"c_2",0.246155424071875,"Moll1","Roti1"
"Fipro","Fipro1",4,2018,"c_2",0.0195446291078403,"Moll1","Roti1"
"Fipro","Fipro1",6,2018,"c_2",-0.13782184449796,"Moll1","Roti1"
"Fipro","Fipro1",8,2018,"c_2",0.0994566770767216,"Moll1","Roti1"
"Fipro","Fipro1",10,2018,"c_2",0.198829531245701,"Moll1","Roti1"
"Fipro","Fipro1",12,2018,"c_2",0.141085409312039,"Moll1","Roti1"
"Fipro","Fipro1",14,2018,"c_2",0.100393438088356,"Moll1","Roti1"
"Fipro","Fipro1",16,2018,"c_2",0.0395447741685552,"Moll1","Roti1"
"Fipro","Fipro1",18,2018,"c_2",0.00725577691070718,"Moll1","Roti1"
"Fipro","Fipro1",20,2018,"c_2",0.108811187308946,"Moll1","Roti1"
"Fipro","Fipro2",2,2018,"c_2",0.0263012303055076,"Moll1","Roti1"
"Fipro","Fipro2",4,2018,"c_2",-0.0673274055808474,"Moll1","Roti1"
"Fipro","Fipro2",6,2018,"c_2",0.0577477789047671,"Moll1","Roti1"
"Fipro","Fipro2",8,2018,"c_2",0.066852852816852,"Moll1","Roti1"
"Fipro","Fipro2",10,2018,"c_2",0.0640182437002456,"Moll1","Roti1"
"Fipro","Fipro2",12,2018,"c_2",0.181977347264833,"Moll1","Roti1"
"Fipro","Fipro2",14,2018,"c_2",0.0889618433141259,"Moll1","Roti1"
"Fipro","Fipro2",16,2018,"c_2",0.0847760537167769,"Moll1","Roti1"
"Fipro","Fipro2",18,2018,"c_2",0.0949851738549362,"Moll1","Roti1"
"Fipro","Fipro2",20,2018,"c_2",0.0351347947942757,"Moll1","Roti1"
"Pent","Pent1",2,2018,"c_2",-0.0250187485659357,"Moll1","Roti1"
"Pent","Pent1",4,2018,"c_2",-0.0319280872896753,"Moll1","Roti1"
"Pent","Pent1",6,2018,"c_2",0.0140975579519674,"Moll1","Roti1"
"Pent","Pent1",8,2018,"c_2",-0.0104383372441573,"Moll1","Roti1"
"Pent","Pent1",10,2018,"c_2",0.0551384917525752,"Moll1","Roti1"
"Pent","Pent1",12,2018,"c_2",0.109311308563976,"Moll1","Roti1"
"Pent","Pent1",14,2018,"c_2",-0.0137975690633719,"Moll1","Roti1"
"Pent","Pent1",16,2018,"c_2",0.056313329545386,"Moll1","Roti1"
"Pent","Pent1",18,2018,"c_2",0.106557092601644,"Moll1","Roti1"
"Pent","Pent1",20,2018,"c_2",-0.014149944735098,"Moll1","Roti1"
"Pent","Pent2",2,2018,"c_2",-0.0138866204802711,"Moll1","Roti1"
"Pent","Pent2",4,2018,"c_2",-0.0655256105006863,"Moll1","Roti1"
"Pent","Pent2",6,2018,"c_2",-0.0979405320390342,"Moll1","Roti1"
"Pent","Pent2",8,2018,"c_2",-0.064911782512188,"Moll1","Roti1"
"Pent","Pent2",10,2018,"c_2",-0.17901360758758,"Moll1","Roti1"
"Pent","Pent2",12,2018,"c_2",-0.0115086087039749,"Moll1","Roti1"
"Pent","Pent2",14,2018,"c_2",-0.00880215421476259,"Moll1","Roti1"
"Pent","Pent2",16,2018,"c_2",0.014594870802456,"Moll1","Roti1"
"Pent","Pent2",18,2018,"c_2",0.115754188239971,"Moll1","Roti1"
"Pent","Pent2",20,2018,"c_2",0.181463602401824,"Moll1","Roti1"
"Joint","Joint1",2,2018,"c_2",0.00743437746656652,"Moll1","Roti1"
"Joint","Joint1",4,2018,"c_2",0.0145806266615601,"Moll1","Roti1"
"Joint","Joint1",6,2018,"c_2",-0.0118798183154591,"Moll1","Roti1"
"Joint","Joint1",8,2018,"c_2",0.0659849856143089,"Moll1","Roti1"
"Joint","Joint1",10,2018,"c_2",0.0405711926314931,"Moll1","Roti1"
"Joint","Joint1",12,2018,"c_2",0.174173500222119,"Moll1","Roti1"
"Joint","Joint1",14,2018,"c_2",0.222701554963579,"Moll1","Roti1"
"Joint","Joint1",16,2018,"c_2",0.164419245802299,"Moll1","Roti1"
"Joint","Joint1",18,2018,"c_2",0.0501920808164184,"Moll1","Roti1"
"Joint","Joint1",20,2018,"c_2",0.0510416211337786,"Moll1","Roti1"
"Joint","Joint2",2,2018,"c_2",0.0670185139530183,"Moll1","Roti1"
"Joint","Joint2",4,2018,"c_2",0.126505534016601,"Moll1","Roti1"
"Joint","Joint2",6,2018,"c_2",0.0934051411132243,"Moll1","Roti1"
"Joint","Joint2",8,2018,"c_2",0.0672586568530897,"Moll1","Roti1"
"Joint","Joint2",10,2018,"c_2",0.0762061820457341,"Moll1","Roti1"
"Joint","Joint2",12,2018,"c_2",0.0835482616135054,"Moll1","Roti1"
"Joint","Joint2",14,2018,"c_2",0.0778294506372449,"Moll1","Roti1"
"Joint","Joint2",16,2018,"c_2",-0.00990600437891639,"Moll1","Roti1"
"Joint","Joint2",18,2018,"c_2",0.0778865252786492,"Moll1","Roti1"
"Joint","Joint2",20,2018,"c_2",0.0943130652918653,"Moll1","Roti1"
"Cont","Cont1",2,2019,"c_2",0.389325940784728,"Moll1","Roti1"
"Cont","Cont1",4,2019,"c_2",-0.049216135693324,"Moll1","Roti1"
"Cont","Cont1",6,2019,"c_2",-0.0257982314678376,"Moll1","Roti1"
"Cont","Cont1",8,2019,"c_2",0.0136470641237026,"Moll1","Roti1"
"Cont","Cont1",10,2019,"c_2",0.0538567789980499,"Moll1","Roti1"
"Cont","Cont1",12,2019,"c_2",0.106152782742588,"Moll1","Roti1"
"Cont","Cont1",14,2019,"c_2",0.0285146990188729,"Moll1","Roti1"
"Cont","Cont1",16,2019,"c_2",0.0597406608915038,"Moll1","Roti1"
"Cont","Cont1",18,2019,"c_2",0.0342813072185535,"Moll1","Roti1"
"Cont","Cont1",20,2019,"c_2",0.09237065988458,"Moll1","Roti1"
"Cont","Cont2",2,2019,"c_2",0.0875334438233759,"Moll1","Roti1"
"Cont","Cont2",4,2019,"c_2",0.0671337052428614,"Moll1","Roti1"
"Cont","Cont2",6,2019,"c_2",0.0673626694949199,"Moll1","Roti1"
"Cont","Cont2",8,2019,"c_2",-0.0755232395631812,"Moll1","Roti1"
"Cont","Cont2",10,2019,"c_2",0.105858157235343,"Moll1","Roti1"
"Cont","Cont2",12,2019,"c_2",-0.314945942585622,"Moll1","Roti1"
"Cont","Cont2",14,2019,"c_2",0.0140945195255764,"Moll1","Roti1"
"Cont","Cont2",16,2019,"c_2",0.0462984148712983,"Moll1","Roti1"
"Cont","Cont2",18,2019,"c_2",0.0807695754617078,"Moll1","Roti1"
"Cont","Cont2",20,2019,"c_2",0.0425264083060815,"Moll1","Roti1"
"Fipro","Fipro1",2,2019,"c_2",0.221954795494806,"Moll1","Roti1"
"Fipro","Fipro1",4,2019,"c_2",0.110046303470443,"Moll1","Roti1"
"Fipro","Fipro1",6,2019,"c_2",0.14441545179378,"Moll1","Roti1"
"Fipro","Fipro1",8,2019,"c_2",0.305477829772186,"Moll1","Roti1"
"Fipro","Fipro1",10,2019,"c_2",0.36227079183208,"Moll1","Roti1"
"Fipro","Fipro1",12,2019,"c_2",0.274278853260281,"Moll1","Roti1"
"Fipro","Fipro1",14,2019,"c_2",-0.172474184492024,"Moll1","Roti1"
"Fipro","Fipro1",16,2019,"c_2",0.103815176312098,"Moll1","Roti1"
"Fipro","Fipro1",18,2019,"c_2",0.0639621808509951,"Moll1","Roti1"
"Fipro","Fipro1",20,2019,"c_2",0.060488343997665,"Moll1","Roti1"
"Fipro","Fipro2",2,2019,"c_2",0.0659228979944824,"Moll1","Roti1"
"Fipro","Fipro2",4,2019,"c_2",0.0502728499102513,"Moll1","Roti1"
"Fipro","Fipro2",6,2019,"c_2",0.0672928958367051,"Moll1","Roti1"
"Fipro","Fipro2",8,2019,"c_2",0.145923067258924,"Moll1","Roti1"
"Fipro","Fipro2",10,2019,"c_2",0.0369961295284012,"Moll1","Roti1"
"Fipro","Fipro2",12,2019,"c_2",0.0553317541630412,"Moll1","Roti1"
"Fipro","Fipro2",14,2019,"c_2",0.0117949574095185,"Moll1","Roti1"
"Fipro","Fipro2",16,2019,"c_2",0.072200407454156,"Moll1","Roti1"
"Fipro","Fipro2",18,2019,"c_2",0.0114134105351824,"Moll1","Roti1"
"Fipro","Fipro2",20,2019,"c_2",0.119405810298875,"Moll1","Roti1"
"Pent","Pent1",2,2019,"c_2",0.0438500274488605,"Moll1","Roti1"
"Pent","Pent1",4,2019,"c_2",0.194622979985627,"Moll1","Roti1"
"Pent","Pent1",6,2019,"c_2",0.146077891948994,"Moll1","Roti1"
"Pent","Pent1",8,2019,"c_2",-0.0695997102936673,"Moll1","Roti1"
"Pent","Pent1",10,2019,"c_2",0.0485950139941802,"Moll1","Roti1"
"Pent","Pent1",12,2019,"c_2",0.0610896312054322,"Moll1","Roti1"
"Pent","Pent1",14,2019,"c_2",0.0144484047878058,"Moll1","Roti1"
"Pent","Pent1",16,2019,"c_2",0.0537131344500091,"Moll1","Roti1"
"Pent","Pent1",18,2019,"c_2",-0.0010439536124762,"Moll1","Roti1"
"Pent","Pent1",20,2019,"c_2",0.152793307886923,"Moll1","Roti1"
"Pent","Pent2",2,2019,"c_2",0.0393731776391361,"Moll1","Roti1"
"Pent","Pent2",4,2019,"c_2",0.0843627831849114,"Moll1","Roti1"
"Pent","Pent2",6,2019,"c_2",-0.00414775348667224,"Moll1","Roti1"
"Pent","Pent2",8,2019,"c_2",0.0431129886994313,"Moll1","Roti1"
"Pent","Pent2",10,2019,"c_2",0.0491352534557503,"Moll1","Roti1"
"Pent","Pent2",12,2019,"c_2",0.0834546395112487,"Moll1","Roti1"
"Pent","Pent2",14,2019,"c_2",-0.0236370054183202,"Moll1","Roti1"
"Pent","Pent2",16,2019,"c_2",0.135897192863,"Moll1","Roti1"
"Pent","Pent2",18,2019,"c_2",-0.260262086205707,"Moll1","Roti1"
"Pent","Pent2",20,2019,"c_2",0.112715910095804,"Moll1","Roti1"
"Joint","Joint1",2,2019,"c_2",0.0420568817496428,"Moll1","Roti1"
"Joint","Joint1",4,2019,"c_2",0.0937034956337083,"Moll1","Roti1"
"Joint","Joint1",6,2019,"c_2",0.107013557315297,"Moll1","Roti1"
"Joint","Joint1",8,2019,"c_2",0.0672963559872282,"Moll1","Roti1"
"Joint","Joint1",10,2019,"c_2",0.206493364610765,"Moll1","Roti1"
"Joint","Joint1",12,2019,"c_2",0.286446202461659,"Moll1","Roti1"
"Joint","Joint1",14,2019,"c_2",0.0647326686125295,"Moll1","Roti1"
"Joint","Joint1",16,2019,"c_2",0.1666250191143,"Moll1","Roti1"
"Joint","Joint1",18,2019,"c_2",0.07500289547035,"Moll1","Roti1"
"Joint","Joint1",20,2019,"c_2",0.141442675006067,"Moll1","Roti1"
"Joint","Joint2",2,2019,"c_2",0.122732710480027,"Moll1","Roti1"
"Joint","Joint2",4,2019,"c_2",0.039198727544754,"Moll1","Roti1"
"Joint","Joint2",6,2019,"c_2",0.0777514888086799,"Moll1","Roti1"
"Joint","Joint2",8,2019,"c_2",0.0981073954239693,"Moll1","Roti1"
"Joint","Joint2",10,2019,"c_2",0.252106364287678,"Moll1","Roti1"
"Joint","Joint2",12,2019,"c_2",0.0114169117351938,"Moll1","Roti1"
"Joint","Joint2",14,2019,"c_2",0.0627529013435293,"Moll1","Roti1"
"Joint","Joint2",16,2019,"c_2",0.04504930552848,"Moll1","Roti1"
"Joint","Joint2",18,2019,"c_2",0.0415175827539259,"Moll1","Roti1"
"Joint","Joint2",20,2019,"c_2",0.00190682107114955,"Moll1","Roti1"
"Cont","Cont1",2,2017,"c_3",0.0445969739343185,"Moll1","Zoopla1"
"Cont","Cont1",4,2017,"c_3",-0.0744441303578444,"Moll1","Zoopla1"
"Cont","Cont1",6,2017,"c_3",-0.178016312906538,"Moll1","Zoopla1"
"Cont","Cont1",8,2017,"c_3",-0.148240292722754,"Moll1","Zoopla1"
"Cont","Cont1",10,2017,"c_3",-0.0581238294469695,"Moll1","Zoopla1"
"Cont","Cont1",12,2017,"c_3",0.0636400314552431,"Moll1","Zoopla1"
"Cont","Cont1",14,2017,"c_3",0.0541339913677592,"Moll1","Zoopla1"
"Cont","Cont1",16,2017,"c_3",-0.0586021170062922,"Moll1","Zoopla1"
"Cont","Cont1",18,2017,"c_3",-0.0918035886647169,"Moll1","Zoopla1"
"Cont","Cont1",20,2017,"c_3",0.0258895923655992,"Moll1","Zoopla1"
"Cont","Cont2",2,2017,"c_3",0.0314597833618156,"Moll1","Zoopla1"
"Cont","Cont2",4,2017,"c_3",0.0328731807874597,"Moll1","Zoopla1"
"Cont","Cont2",6,2017,"c_3",-0.146873544892198,"Moll1","Zoopla1"
"Cont","Cont2",8,2017,"c_3",0.124378893379322,"Moll1","Zoopla1"
"Cont","Cont2",10,2017,"c_3",0.232210389299785,"Moll1","Zoopla1"
"Cont","Cont2",12,2017,"c_3",0.12405866310976,"Moll1","Zoopla1"
"Cont","Cont2",14,2017,"c_3",0.01737555801845,"Moll1","Zoopla1"
"Cont","Cont2",16,2017,"c_3",-0.0433757870427945,"Moll1","Zoopla1"
"Cont","Cont2",18,2017,"c_3",-0.0895760088352112,"Moll1","Zoopla1"
"Cont","Cont2",20,2017,"c_3",0.0120465122437305,"Moll1","Zoopla1"
"Fipro","Fipro1",2,2017,"c_3",0.0957211674014433,"Moll1","Zoopla1"
"Fipro","Fipro1",4,2017,"c_3",-0.0226411954344787,"Moll1","Zoopla1"
"Fipro","Fipro1",6,2017,"c_3",-0.0840262810442536,"Moll1","Zoopla1"
"Fipro","Fipro1",8,2017,"c_3",-0.0462178068275186,"Moll1","Zoopla1"
"Fipro","Fipro1",10,2017,"c_3",-0.0369809812100726,"Moll1","Zoopla1"
"Fipro","Fipro1",12,2017,"c_3",-0.0517289362400444,"Moll1","Zoopla1"
"Fipro","Fipro1",14,2017,"c_3",0.035943516406613,"Moll1","Zoopla1"
"Fipro","Fipro1",16,2017,"c_3",0.341852477264121,"Moll1","Zoopla1"
"Fipro","Fipro1",18,2017,"c_3",0.358145379740635,"Moll1","Zoopla1"
"Fipro","Fipro1",20,2017,"c_3",-0.0700805524754576,"Moll1","Zoopla1"
"Fipro","Fipro2",2,2017,"c_3",-0.318825866049441,"Moll1","Zoopla1"
"Fipro","Fipro2",4,2017,"c_3",-0.0242186100931742,"Moll1","Zoopla1"
"Fipro","Fipro2",6,2017,"c_3",0.0764419222166309,"Moll1","Zoopla1"
"Fipro","Fipro2",8,2017,"c_3",-0.0512779930857363,"Moll1","Zoopla1"
"Fipro","Fipro2",10,2017,"c_3",-0.0821461197100214,"Moll1","Zoopla1"
"Fipro","Fipro2",12,2017,"c_3",0.0227301516836996,"Moll1","Zoopla1"
"Fipro","Fipro2",14,2017,"c_3",-0.299393275841602,"Moll1","Zoopla1"
"Fipro","Fipro2",16,2017,"c_3",0.0947942067780986,"Moll1","Zoopla1"
"Fipro","Fipro2",18,2017,"c_3",0.0707346930855605,"Moll1","Zoopla1"
"Fipro","Fipro2",20,2017,"c_3",-0.00826016441377172,"Moll1","Zoopla1"
"Pent","Pent1",2,2017,"c_3",-0.096973984245276,"Moll1","Zoopla1"
"Pent","Pent1",4,2017,"c_3",-0.351341791340125,"Moll1","Zoopla1"
"Pent","Pent1",6,2017,"c_3",-0.0971961654630091,"Moll1","Zoopla1"
"Pent","Pent1",8,2017,"c_3",-0.0289171245900908,"Moll1","Zoopla1"
"Pent","Pent1",10,2017,"c_3",0.0358482661730729,"Moll1","Zoopla1"
"Pent","Pent1",12,2017,"c_3",0.167392063923131,"Moll1","Zoopla1"
"Pent","Pent1",14,2017,"c_3",-0.0591583755424686,"Moll1","Zoopla1"
"Pent","Pent1",16,2017,"c_3",0.0363621401208414,"Moll1","Zoopla1"
"Pent","Pent1",18,2017,"c_3",0.0432373421770115,"Moll1","Zoopla1"
"Pent","Pent1",20,2017,"c_3",0.0243240263377343,"Moll1","Zoopla1"
"Pent","Pent2",2,2017,"c_3",0.118820582257437,"Moll1","Zoopla1"
"Pent","Pent2",4,2017,"c_3",0.0624164323693366,"Moll1","Zoopla1"
"Pent","Pent2",6,2017,"c_3",-0.0691121593952766,"Moll1","Zoopla1"
"Pent","Pent2",8,2017,"c_3",-0.361784507328284,"Moll1","Zoopla1"
"Pent","Pent2",10,2017,"c_3",-0.0660115499160785,"Moll1","Zoopla1"
"Pent","Pent2",12,2017,"c_3",-0.150187850692793,"Moll1","Zoopla1"
"Pent","Pent2",14,2017,"c_3",-0.115933771079419,"Moll1","Zoopla1"
"Pent","Pent2",16,2017,"c_3",-0.128193512578401,"Moll1","Zoopla1"
"Pent","Pent2",18,2017,"c_3",-0.112206424529863,"Moll1","Zoopla1"
"Pent","Pent2",20,2017,"c_3",-0.076405149007547,"Moll1","Zoopla1"
"Joint","Joint1",2,2017,"c_3",-0.153581740578022,"Moll1","Zoopla1"
"Joint","Joint1",4,2017,"c_3",0.0112308288482376,"Moll1","Zoopla1"
"Joint","Joint1",6,2017,"c_3",0.00790322471214555,"Moll1","Zoopla1"
"Joint","Joint1",8,2017,"c_3",0.0473887809927573,"Moll1","Zoopla1"
"Joint","Joint1",10,2017,"c_3",0.0702145962460675,"Moll1","Zoopla1"
"Joint","Joint1",12,2017,"c_3",0.00528617404452462,"Moll1","Zoopla1"
"Joint","Joint1",14,2017,"c_3",0.117398609581735,"Moll1","Zoopla1"
"Joint","Joint1",16,2017,"c_3",-0.0420492036668271,"Moll1","Zoopla1"
"Joint","Joint1",18,2017,"c_3",0.2656697120084,"Moll1","Zoopla1"
"Joint","Joint1",20,2017,"c_3",0.0388719196809611,"Moll1","Zoopla1"
"Joint","Joint2",2,2017,"c_3",0.0564749137773122,"Moll1","Zoopla1"
"Joint","Joint2",4,2017,"c_3",-0.214547502131672,"Moll1","Zoopla1"
"Joint","Joint2",6,2017,"c_3",-0.102682787619339,"Moll1","Zoopla1"
"Joint","Joint2",8,2017,"c_3",0.076413969065811,"Moll1","Zoopla1"
"Joint","Joint2",10,2017,"c_3",-0.0240837181728064,"Moll1","Zoopla1"
"Joint","Joint2",12,2017,"c_3",-0.00326157603667074,"Moll1","Zoopla1"
"Joint","Joint2",14,2017,"c_3",0.130592940826055,"Moll1","Zoopla1"
"Joint","Joint2",16,2017,"c_3",0.136464745180767,"Moll1","Zoopla1"
"Joint","Joint2",18,2017,"c_3",0.242726311860507,"Moll1","Zoopla1"
"Joint","Joint2",20,2017,"c_3",0.00301297606927333,"Moll1","Zoopla1"
"Cont","Cont1",2,2018,"c_3",0.0425052370411013,"Moll1","Zoopla1"
"Cont","Cont1",4,2018,"c_3",0.00826155904901696,"Moll1","Zoopla1"
"Cont","Cont1",6,2018,"c_3",-0.00649057309740653,"Moll1","Zoopla1"
"Cont","Cont1",8,2018,"c_3",-0.0961488589289186,"Moll1","Zoopla1"
"Cont","Cont1",10,2018,"c_3",0.00131809462281,"Moll1","Zoopla1"
"Cont","Cont1",12,2018,"c_3",0.00680659727063236,"Moll1","Zoopla1"
"Cont","Cont1",14,2018,"c_3",-0.0438731455300009,"Moll1","Zoopla1"
"Cont","Cont1",16,2018,"c_3",0.112766207003671,"Moll1","Zoopla1"
"Cont","Cont1",18,2018,"c_3",-0.0720220819089906,"Moll1","Zoopla1"
"Cont","Cont1",20,2018,"c_3",-0.209593098303594,"Moll1","Zoopla1"
"Cont","Cont2",2,2018,"c_3",0.0715245438680719,"Moll1","Zoopla1"
"Cont","Cont2",4,2018,"c_3",0.100560791395265,"Moll1","Zoopla1"
"Cont","Cont2",6,2018,"c_3",-0.0205184536238465,"Moll1","Zoopla1"
"Cont","Cont2",8,2018,"c_3",-0.189570404781881,"Moll1","Zoopla1"
"Cont","Cont2",10,2018,"c_3",-0.0998480469844627,"Moll1","Zoopla1"
"Cont","Cont2",12,2018,"c_3",-0.18785399843527,"Moll1","Zoopla1"
"Cont","Cont2",14,2018,"c_3",-0.00681515024959432,"Moll1","Zoopla1"
"Cont","Cont2",16,2018,"c_3",0.0514342782311113,"Moll1","Zoopla1"
"Cont","Cont2",18,2018,"c_3",0.0170697407586607,"Moll1","Zoopla1"
"Cont","Cont2",20,2018,"c_3",-0.161262457187441,"Moll1","Zoopla1"
"Fipro","Fipro1",2,2018,"c_3",-0.358954854576328,"Moll1","Zoopla1"
"Fipro","Fipro1",4,2018,"c_3",0.220351984405698,"Moll1","Zoopla1"
"Fipro","Fipro1",6,2018,"c_3",0.305473082288262,"Moll1","Zoopla1"
"Fipro","Fipro1",8,2018,"c_3",0.0140788103587581,"Moll1","Zoopla1"
"Fipro","Fipro1",10,2018,"c_3",0.0659997440285152,"Moll1","Zoopla1"
"Fipro","Fipro1",12,2018,"c_3",0.00976588645184306,"Moll1","Zoopla1"
"Fipro","Fipro1",14,2018,"c_3",0.386140605922269,"Moll1","Zoopla1"
"Fipro","Fipro1",16,2018,"c_3",0.0403020309858307,"Moll1","Zoopla1"
"Fipro","Fipro1",18,2018,"c_3",-0.048346593870967,"Moll1","Zoopla1"
"Fipro","Fipro1",20,2018,"c_3",-0.0614693628854084,"Moll1","Zoopla1"
"Fipro","Fipro2",2,2018,"c_3",-0.052315481474678,"Moll1","Zoopla1"
"Fipro","Fipro2",4,2018,"c_3",0.128250875433296,"Moll1","Zoopla1"
"Fipro","Fipro2",6,2018,"c_3",0.0520793365732631,"Moll1","Zoopla1"
"Fipro","Fipro2",8,2018,"c_3",0.010493517484586,"Moll1","Zoopla1"
"Fipro","Fipro2",10,2018,"c_3",0.0335633540392063,"Moll1","Zoopla1"
"Fipro","Fipro2",12,2018,"c_3",0.288792841834619,"Moll1","Zoopla1"
"Fipro","Fipro2",14,2018,"c_3",-0.0356494062279116,"Moll1","Zoopla1"
"Fipro","Fipro2",16,2018,"c_3",-0.0176578644189684,"Moll1","Zoopla1"
"Fipro","Fipro2",18,2018,"c_3",-0.051154249397876,"Moll1","Zoopla1"
"Fipro","Fipro2",20,2018,"c_3",-0.0353829008416153,"Moll1","Zoopla1"
"Pent","Pent1",2,2018,"c_3",-0.0275602211506632,"Moll1","Zoopla1"
"Pent","Pent1",4,2018,"c_3",-0.00370369601077295,"Moll1","Zoopla1"
"Pent","Pent1",6,2018,"c_3",-0.026867552281149,"Moll1","Zoopla1"
"Pent","Pent1",8,2018,"c_3",-0.0242078494289287,"Moll1","Zoopla1"
"Pent","Pent1",10,2018,"c_3",-0.0937329889390123,"Moll1","Zoopla1"
"Pent","Pent1",12,2018,"c_3",0.04860656928536,"Moll1","Zoopla1"
"Pent","Pent1",14,2018,"c_3",0.0208629358589068,"Moll1","Zoopla1"
"Pent","Pent1",16,2018,"c_3",0.106297381535562,"Moll1","Zoopla1"
"Pent","Pent1",18,2018,"c_3",0.0146363009047529,"Moll1","Zoopla1"
"Pent","Pent1",20,2018,"c_3",0.0571139856733453,"Moll1","Zoopla1"
"Pent","Pent2",2,2018,"c_3",0.00354071980564486,"Moll1","Zoopla1"
"Pent","Pent2",4,2018,"c_3",-0.00577091593367246,"Moll1","Zoopla1"
